parentTconst,seasonNumber,episodeNumber,averageRating,numVotes
tt0098749,6.0,10.0,8.4,285.0
tt0098749,1.0,5.0,6.7,349.0
tt0098749,4.0,9.0,6.9,184.0
tt0098749,5.0,31.0,7.2,172.0
tt0098749,5.0,32.0,7.5,174.0
tt0098749,3.0,20.0,7.0,204.0
tt0098749,2.0,6.0,6.9,252.0
tt0098749,1.0,7.0,7.4,373.0
tt0098749,3.0,24.0,7.2,210.0
tt0098749,7.0,15.0,6.5,126.0
tt0098749,2.0,5.0,6.6,270.0
tt0098749,7.0,5.0,6.6,132.0
tt0098749,8.0,7.0,6.5,129.0
tt0098749,4.0,12.0,7.2,205.0
tt0098749,4.0,5.0,6.9,190.0
tt0098749,5.0,5.0,7.2,180.0
tt0098749,6.0,30.0,7.0,148.0
tt0098749,8.0,15.0,6.5,139.0
tt0098749,3.0,13.0,7.1,229.0
tt0098749,8.0,18.0,6.6,127.0
tt0098749,7.0,1.0,6.5,160.0
tt0098749,8.0,27.0,7.2,129.0
tt0098749,8.0,29.0,6.5,129.0
tt0098749,5.0,12.0,6.7,167.0
tt0098749,8.0,14.0,6.6,145.0
tt0098749,4.0,20.0,7.1,201.0
tt0098749,3.0,25.0,6.9,209.0
tt0098749,7.0,30.0,6.5,127.0
tt0098749,5.0,16.0,7.2,189.0
tt0098749,3.0,4.0,6.9,220.0
tt0098749,3.0,26.0,6.8,229.0
tt0098749,3.0,5.0,7.0,231.0
tt0098749,10.0,11.0,6.3,114.0
tt0098749,8.0,28.0,6.6,129.0
tt0098749,9.0,17.0,6.0,115.0
tt0098749,1.0,13.0,7.6,393.0
tt0098749,6.0,25.0,6.8,148.0
tt0098749,6.0,18.0,6.8,159.0
tt0098749,4.0,1.0,7.0,206.0
tt0098749,3.0,28.0,7.4,231.0
tt0098749,4.0,15.0,6.6,178.0
tt0098749,6.0,6.0,7.6,169.0
tt0098749,7.0,24.0,6.6,127.0
tt0098749,1.0,21.0,7.7,369.0
tt0098749,10.0,21.0,6.3,110.0
tt0098749,1.0,20.0,6.3,282.0
tt0098749,5.0,27.0,6.5,167.0
tt0098749,1.0,17.0,6.4,309.0
tt0098749,7.0,23.0,6.6,126.0
tt0098749,5.0,21.0,7.2,169.0
tt0098749,7.0,21.0,6.6,129.0
tt0098749,4.0,6.0,6.9,195.0
tt0098749,6.0,27.0,6.9,136.0
tt0098749,2.0,3.0,7.1,293.0
tt0098749,9.0,16.0,6.2,118.0
tt0098749,5.0,17.0,7.0,176.0
tt0098749,10.0,13.0,6.0,113.0
tt0098749,4.0,11.0,7.3,213.0
tt0098749,9.0,26.0,7.2,127.0
tt0098749,1.0,8.0,6.3,345.0
tt0098749,3.0,8.0,6.9,226.0
tt0098749,6.0,28.0,6.9,134.0
tt0098749,3.0,22.0,7.4,220.0
tt0098749,5.0,10.0,6.6,198.0
tt0098749,10.0,22.0,6.0,118.0
tt0098749,8.0,17.0,6.6,129.0
tt0098749,9.0,23.0,6.1,122.0
tt0098749,10.0,16.0,6.2,125.0
tt0098749,1.0,4.0,7.1,389.0
tt0098749,9.0,9.0,6.4,124.0
tt0098749,8.0,30.0,6.7,118.0
tt0098749,3.0,17.0,6.9,230.0
tt0098749,1.0,9.0,7.3,365.0
tt0098749,8.0,21.0,7.2,128.0
tt0098749,4.0,2.0,6.9,196.0
tt0098749,1.0,2.0,7.0,465.0
tt0098749,3.0,15.0,6.7,218.0
tt0098749,4.0,19.0,6.5,192.0
tt0098749,9.0,19.0,6.0,121.0
tt0098749,4.0,3.0,7.1,204.0
tt0098749,7.0,26.0,6.9,125.0
tt0098749,10.0,5.0,6.7,126.0
tt0098749,9.0,1.0,6.5,128.0
tt0098749,8.0,24.0,6.3,147.0
tt0098749,2.0,14.0,7.5,311.0
tt0098749,2.0,2.0,6.5,289.0
tt0098749,10.0,26.0,6.6,126.0
tt0098749,10.0,1.0,6.4,130.0
tt0098749,2.0,24.0,6.7,252.0
tt0098749,5.0,29.0,5.2,199.0
tt0098749,8.0,6.0,6.4,132.0
tt0098749,7.0,8.0,6.8,140.0
tt0098749,4.0,25.0,6.8,236.0
tt0098749,3.0,2.0,7.1,232.0
tt0098749,8.0,4.0,6.5,136.0
tt0098749,8.0,31.0,6.8,127.0
tt0098749,8.0,32.0,6.7,117.0
tt0098749,4.0,17.0,6.9,188.0
tt0098749,5.0,8.0,7.2,178.0
tt0098749,2.0,26.0,7.3,258.0
tt0098749,6.0,29.0,6.6,142.0
tt0098749,8.0,8.0,6.0,127.0
tt0098749,3.0,3.0,6.8,229.0
tt0098749,9.0,12.0,6.2,116.0
tt0098749,4.0,29.0,6.9,192.0
tt0098749,6.0,16.0,7.0,148.0
tt0098749,4.0,8.0,7.2,204.0
tt0098749,2.0,15.0,7.6,302.0
tt0098749,5.0,2.0,7.0,184.0
tt0098749,7.0,16.0,6.5,140.0
tt0098749,5.0,24.0,7.0,181.0
tt0098749,5.0,13.0,7.5,195.0
tt0098749,6.0,7.0,7.5,157.0
tt0098749,4.0,30.0,6.6,188.0
tt0098749,7.0,18.0,7.3,139.0
tt0098749,2.0,28.0,7.5,252.0
tt0098749,5.0,1.0,7.2,198.0
tt0098749,10.0,10.0,6.1,110.0
tt0098749,5.0,7.0,7.1,179.0
tt0098749,3.0,14.0,6.5,230.0
tt0098749,2.0,8.0,7.2,265.0
tt0098749,4.0,14.0,6.6,190.0
tt0098749,7.0,20.0,7.2,153.0
tt0098749,9.0,13.0,6.4,116.0
tt0098749,10.0,3.0,6.2,116.0
tt0098749,5.0,20.0,6.8,159.0
tt0098749,9.0,7.0,7.2,141.0
tt0098749,6.0,31.0,7.2,136.0
tt0098749,6.0,32.0,7.0,141.0
tt0084988,1.0,2.0,7.4,1233.0
tt0084988,1.0,0.0,7.3,493.0
tt0084988,1.0,3.0,7.7,1179.0
tt0084988,1.0,6.0,7.6,1116.0
tt0084988,1.0,1.0,7.4,1440.0
tt0084988,1.0,4.0,7.8,1203.0
tt0084988,1.0,5.0,7.5,1114.0
tt0262150,3.0,4.0,7.7,642.0
tt0262150,2.0,6.0,7.8,701.0
tt0262150,2.0,4.0,7.7,717.0
tt0262150,1.0,1.0,8.0,1215.0
tt0262150,3.0,2.0,8.3,764.0
tt0262150,2.0,2.0,7.9,780.0
tt0262150,1.0,6.0,7.7,840.0
tt0262150,2.0,5.0,7.8,703.0
tt0262150,3.0,1.0,8.2,761.0
tt0262150,1.0,2.0,8.1,1017.0
tt0262150,3.0,3.0,7.7,669.0
tt0262150,3.0,6.0,8.2,688.0
tt0262150,1.0,5.0,8.2,951.0
tt0262150,1.0,4.0,8.0,934.0
tt0262150,2.0,1.0,8.2,845.0
tt0262150,2.0,3.0,7.8,748.0
tt0262150,1.0,3.0,8.6,1183.0
tt0262150,3.0,5.0,7.4,629.0
tt0096548,1.0,2.0,8.7,1326.0
tt0096548,1.0,5.0,8.6,1214.0
tt0096548,1.0,6.0,9.4,2043.0
tt0096548,1.0,3.0,8.4,1177.0
tt0096548,1.0,4.0,8.5,1264.0
tt0088484,1.0,5.0,8.5,1248.0
tt0088484,1.0,1.0,8.3,1398.0
tt0088484,1.0,6.0,8.2,1137.0
tt0088484,1.0,2.0,8.3,1245.0
tt0088484,1.0,4.0,8.0,2168.0
tt0088484,1.0,3.0,8.2,1230.0
tt0092324,1.0,5.0,8.0,2067.0
tt0092324,1.0,1.0,8.2,1197.0
tt0092324,1.0,6.0,8.4,1067.0
tt0092324,1.0,2.0,8.6,1219.0
tt0092324,1.0,3.0,8.1,1101.0
tt0092324,1.0,4.0,8.1,1102.0
tt0460627,1.0,5.0,7.8,1639.0
tt0460627,1.0,3.0,7.5,1682.0
tt0460627,1.0,1.0,7.6,2298.0
tt0460627,1.0,8.0,7.9,1568.0
tt0460627,1.0,4.0,7.8,1686.0
tt0460627,1.0,9.0,8.7,2052.0
tt0460627,1.0,2.0,7.3,1785.0
tt0460627,1.0,6.0,7.3,1542.0
tt0460627,1.0,7.0,8.1,1632.0
tt0460627,1.0,12.0,7.7,1618.0
tt0460627,1.0,10.0,7.5,1468.0
tt0460627,1.0,13.0,7.5,1377.0
tt0460627,1.0,16.0,7.6,1358.0
tt0373732,1.0,5.0,8.5,860.0
tt0373732,1.0,7.0,8.0,669.0
tt0373732,1.0,4.0,8.6,892.0
tt0373732,1.0,3.0,7.9,855.0
tt0373732,1.0,14.0,8.1,580.0
tt0373732,1.0,1.0,7.8,1101.0
tt0373732,1.0,10.0,8.2,645.0
tt0373732,1.0,8.0,7.7,639.0
tt0373732,1.0,6.0,8.1,733.0
tt0373732,1.0,2.0,8.3,1003.0
tt0105958,3.0,14.0,7.8,309.0
tt0105958,4.0,17.0,8.9,423.0
tt0105958,6.0,3.0,7.6,264.0
tt0105958,4.0,11.0,8.2,337.0
tt0105958,5.0,17.0,9.4,1073.0
tt0105958,6.0,10.0,7.1,264.0
tt0105958,7.0,21.0,7.7,265.0
tt0105958,7.0,3.0,8.2,330.0
tt0105958,7.0,20.0,7.3,271.0
tt0105958,4.0,13.0,8.0,292.0
tt0105958,2.0,1.0,7.9,341.0
tt0105958,2.0,8.0,7.6,321.0
tt0105958,6.0,19.0,7.4,249.0
tt0105958,6.0,5.0,7.4,272.0
tt0105958,1.0,21.0,8.3,365.0
tt0105958,5.0,2.0,7.8,283.0
tt0105958,1.0,6.0,7.4,394.0
tt0105958,7.0,22.0,8.6,387.0
tt0105958,7.0,23.0,9.2,578.0
tt0105958,2.0,15.0,8.0,332.0
tt0105958,7.0,19.0,7.8,254.0
tt0105958,5.0,1.0,8.0,288.0
tt0105958,2.0,18.0,7.7,306.0
tt0105958,6.0,18.0,7.6,272.0
tt0105958,2.0,22.0,8.0,309.0
tt0105958,5.0,8.0,7.8,276.0
tt0105958,4.0,15.0,8.5,379.0
tt0105958,3.0,11.0,8.0,308.0
tt0105958,1.0,9.0,7.5,351.0
tt0105958,1.0,4.0,8.6,509.0
tt0105958,4.0,21.0,8.8,424.0
tt0105958,6.0,12.0,7.5,252.0
tt0105958,2.0,13.0,7.4,306.0
tt0105958,2.0,16.0,7.9,317.0
tt0105958,4.0,8.0,8.6,347.0
tt0105958,4.0,12.0,7.6,282.0
tt0105958,5.0,19.0,7.9,319.0
tt0105958,6.0,7.0,8.7,356.0
tt0105958,7.0,12.0,8.0,264.0
tt0105958,1.0,3.0,7.9,412.0
tt0105958,2.0,9.0,7.7,316.0
tt0105958,5.0,15.0,7.7,314.0
tt0105958,4.0,4.0,7.7,287.0
tt0105958,7.0,2.0,6.7,273.0
tt0105958,5.0,4.0,7.2,269.0
tt0105958,6.0,4.0,7.6,265.0
tt0105958,5.0,24.0,8.6,306.0
tt0105958,1.0,7.0,7.6,379.0
tt0105958,4.0,2.0,8.1,327.0
tt0105958,3.0,4.0,7.3,295.0
tt0105958,5.0,14.0,8.5,359.0
tt0105958,6.0,2.0,7.8,268.0
tt0105958,6.0,1.0,7.9,277.0
tt0105958,6.0,6.0,7.7,279.0
tt0105958,2.0,23.0,8.2,316.0
tt0105958,3.0,5.0,7.5,293.0
tt0105958,5.0,21.0,7.4,268.0
tt0105958,7.0,18.0,7.5,245.0
tt0105958,5.0,9.0,7.5,268.0
tt0105958,4.0,3.0,7.7,271.0
tt0105958,2.0,14.0,7.2,296.0
tt0105958,1.0,22.0,7.8,323.0
tt0105958,5.0,7.0,8.0,285.0
tt0105958,3.0,20.0,7.5,279.0
tt0105958,3.0,19.0,7.9,331.0
tt0105958,7.0,14.0,7.3,239.0
tt0105958,5.0,18.0,8.6,354.0
tt0105958,7.0,7.0,8.1,287.0
tt0105958,5.0,3.0,7.5,281.0
tt0105958,1.0,18.0,7.7,333.0
tt0105958,4.0,6.0,8.0,287.0
tt0105958,1.0,5.0,7.4,382.0
tt0105958,5.0,10.0,7.7,298.0
tt0105958,4.0,22.0,7.5,290.0
tt0105958,3.0,18.0,8.5,310.0
tt0105958,2.0,4.0,7.5,314.0
tt0105958,1.0,15.0,7.6,333.0
tt0105958,6.0,16.0,7.4,263.0
tt0105958,3.0,1.0,8.1,355.0
tt0105958,3.0,13.0,7.5,288.0
tt0105958,5.0,6.0,6.9,282.0
tt0105958,7.0,4.0,7.3,237.0
tt0105958,2.0,3.0,7.7,320.0
tt0105958,2.0,17.0,7.6,306.0
tt0105958,1.0,2.0,7.8,432.0
tt0105958,2.0,2.0,7.8,325.0
tt0105958,7.0,10.0,7.5,252.0
tt0105958,1.0,1.0,7.8,548.0
tt0105958,6.0,9.0,7.6,268.0
tt0105958,2.0,20.0,7.6,302.0
tt0105958,5.0,22.0,8.1,279.0
tt0105958,4.0,19.0,7.3,282.0
tt0105958,5.0,12.0,7.9,275.0
tt0105958,3.0,8.0,7.8,348.0
tt0105958,6.0,17.0,8.1,291.0
tt0105958,1.0,16.0,7.6,328.0
tt0105958,6.0,15.0,7.5,328.0
tt0105958,1.0,10.0,8.1,377.0
tt0105958,6.0,11.0,7.8,290.0
tt0105958,4.0,20.0,8.0,284.0
tt0105958,4.0,5.0,8.2,352.0
tt0105958,1.0,13.0,7.8,352.0
tt0105958,7.0,17.0,7.9,264.0
tt0105958,7.0,1.0,7.0,251.0
tt0105958,4.0,7.0,7.5,290.0
tt0105958,2.0,10.0,8.4,382.0
tt0105958,4.0,9.0,7.5,302.0
tt0105958,5.0,20.0,8.1,291.0
tt0105958,6.0,22.0,7.5,247.0
tt0105958,3.0,16.0,8.1,301.0
tt0105958,1.0,8.0,8.5,430.0
tt0105958,1.0,14.0,7.2,339.0
tt0105958,2.0,11.0,7.7,322.0
tt0105958,3.0,2.0,7.7,305.0
tt0105958,5.0,13.0,8.2,298.0
tt0105958,1.0,11.0,7.4,336.0
tt0105958,3.0,12.0,7.9,301.0
tt0105958,3.0,21.0,8.4,359.0
tt0105958,3.0,15.0,7.7,288.0
tt0105958,7.0,9.0,7.4,272.0
tt0105958,7.0,8.0,7.2,256.0
tt0105958,3.0,9.0,7.8,332.0
tt0105958,3.0,17.0,7.7,279.0
tt0105958,1.0,20.0,7.2,321.0
tt0105958,7.0,13.0,7.7,243.0
tt0105958,6.0,21.0,7.8,285.0
tt0105958,2.0,21.0,7.7,318.0
tt0105958,2.0,5.0,7.7,315.0
tt0105958,5.0,5.0,7.2,324.0
tt0105958,7.0,6.0,7.6,260.0
tt0105958,5.0,23.0,7.8,257.0
tt0105958,3.0,6.0,7.5,284.0
tt0105958,5.0,16.0,8.2,307.0
tt0105958,3.0,10.0,7.7,309.0
tt0105958,3.0,7.0,7.6,301.0
tt0105958,4.0,10.0,7.8,289.0
tt0105958,2.0,12.0,7.6,313.0
tt0105958,4.0,18.0,8.2,295.0
tt0105958,2.0,7.0,8.5,356.0
tt0105958,6.0,13.0,8.9,346.0
tt0105958,3.0,3.0,8.1,329.0
tt0105958,7.0,11.0,7.3,260.0
tt0105958,4.0,14.0,7.9,278.0
tt0105958,2.0,6.0,7.2,353.0
tt0105958,2.0,19.0,7.8,331.0
tt0105958,4.0,1.0,7.9,305.0
tt0105958,7.0,5.0,7.2,238.0
tt0105958,6.0,8.0,7.1,260.0
tt0118276,4.0,12.0,8.2,3747.0
tt0118276,6.0,3.0,7.8,2871.0
tt0118276,6.0,6.0,7.1,2832.0
tt0118276,3.0,10.0,8.2,4236.0
tt0118276,1.0,7.0,8.3,5071.0
tt0118276,3.0,1.0,7.8,4409.0
tt0118276,6.0,15.0,6.7,2958.0
tt0118276,2.0,12.0,6.6,4137.0
tt0118276,3.0,14.0,8.2,4015.0
tt0118276,3.0,6.0,8.6,4591.0
tt0118276,6.0,1.0,8.1,3225.0
tt0118276,6.0,2.0,8.2,3120.0
tt0118276,3.0,4.0,7.4,3934.0
tt0118276,2.0,21.0,9.0,4764.0
tt0118276,2.0,22.0,9.5,5680.0
tt0118276,4.0,5.0,6.3,4252.0
tt0118276,7.0,2.0,7.8,2931.0
tt0118276,2.0,16.0,8.6,4826.0
tt0118276,5.0,13.0,8.2,3206.0
tt0118276,7.0,10.0,7.7,2558.0
tt0118276,5.0,1.0,7.6,3803.0
tt0118276,5.0,12.0,8.3,3313.0
tt0118276,3.0,19.0,8.1,3746.0
tt0118276,7.0,22.0,9.3,5187.0
tt0118276,3.0,15.0,8.1,3806.0
tt0118276,7.0,7.0,8.9,3894.0
tt0118276,5.0,14.0,8.4,3419.0
tt0118276,3.0,2.0,7.3,3979.0
tt0118276,6.0,13.0,7.4,2792.0
tt0118276,7.0,18.0,8.6,2761.0
tt0118276,4.0,11.0,7.5,3565.0
tt0118276,3.0,16.0,9.2,5070.0
tt0118276,6.0,12.0,6.7,3069.0
tt0118276,3.0,18.0,8.7,4218.0
tt0118276,7.0,19.0,7.6,2633.0
tt0118276,7.0,21.0,8.5,3036.0
tt0118276,3.0,17.0,8.6,3982.0
tt0118276,6.0,18.0,7.8,2746.0
tt0118276,3.0,3.0,8.1,4153.0
tt0118276,5.0,6.0,8.1,3425.0
tt0118276,4.0,4.0,8.4,4114.0
tt0118276,7.0,14.0,7.4,2527.0
tt0118276,6.0,4.0,7.2,2724.0
tt0118276,5.0,7.0,9.1,4397.0
tt0118276,5.0,17.0,8.0,3381.0
tt0118276,7.0,15.0,7.5,2505.0
tt0118276,3.0,11.0,7.2,3924.0
tt0118276,2.0,20.0,6.7,4127.0
tt0118276,6.0,11.0,7.7,2790.0
tt0118276,4.0,14.0,7.0,3386.0
tt0118276,3.0,21.0,8.9,4283.0
tt0118276,3.0,22.0,9.1,4545.0
tt0118276,6.0,22.0,8.9,3628.0
tt0118276,2.0,6.0,8.8,5180.0
tt0118276,6.0,16.0,7.5,3050.0
tt0118276,7.0,4.0,7.8,2787.0
tt0118276,3.0,12.0,8.3,4060.0
tt0118276,7.0,6.0,7.1,3028.0
tt0118276,3.0,5.0,8.0,3934.0
tt0118276,4.0,10.0,9.7,9696.0
tt0118276,2.0,19.0,8.3,4586.0
tt0118276,1.0,8.0,6.5,4696.0
tt0118276,5.0,15.0,7.4,3138.0
tt0118276,2.0,4.0,7.0,4316.0
tt0118276,2.0,14.0,9.2,5087.0
tt0118276,5.0,18.0,8.6,3422.0
tt0118276,5.0,10.0,7.3,3235.0
tt0118276,2.0,18.0,7.3,4102.0
tt0118276,7.0,1.0,7.6,2803.0
tt0118276,2.0,7.0,8.2,4461.0
tt0118276,7.0,17.0,8.7,3435.0
tt0118276,6.0,5.0,7.8,2894.0
tt0118276,5.0,9.0,7.0,3049.0
tt0118276,4.0,2.0,7.5,3876.0
tt0118276,3.0,8.0,8.8,4777.0
tt0118276,1.0,5.0,7.2,4709.0
tt0118276,7.0,9.0,7.8,2543.0
tt0118276,4.0,19.0,8.1,3621.0
tt0118276,1.0,10.0,8.0,4691.0
tt0118276,5.0,5.0,8.1,3166.0
tt0118276,6.0,17.0,8.4,3672.0
tt0118276,6.0,14.0,7.6,2732.0
tt0118276,6.0,7.0,9.7,12032.0
tt0118276,1.0,11.0,7.5,4513.0
tt0118276,5.0,4.0,7.5,3214.0
tt0118276,4.0,8.0,7.9,3914.0
tt0118276,2.0,17.0,9.3,5473.0
tt0118276,2.0,15.0,7.9,4053.0
tt0118276,7.0,12.0,7.6,2542.0
tt0118276,4.0,21.0,8.2,3653.0
tt0118276,1.0,12.0,8.7,5041.0
tt0118276,5.0,2.0,7.4,3199.0
tt0118276,2.0,5.0,6.9,4240.0
tt0118276,4.0,22.0,8.6,4972.0
tt0118276,3.0,7.0,8.0,3960.0
tt0118276,7.0,3.0,7.9,2776.0
tt0118276,2.0,3.0,8.7,4861.0
tt0118276,6.0,19.0,8.5,3349.0
tt0118276,7.0,5.0,8.7,3394.0
tt0118276,5.0,8.0,7.3,2957.0
tt0118276,7.0,11.0,8.0,2708.0
tt0118276,7.0,8.0,7.7,2633.0
tt0118276,6.0,9.0,7.9,3120.0
tt0118276,2.0,2.0,6.8,4275.0
tt0118276,4.0,9.0,8.9,4573.0
tt0118276,5.0,20.0,8.2,3103.0
tt0118276,7.0,16.0,8.2,3094.0
tt0118276,4.0,17.0,7.2,4036.0
tt0118276,2.0,13.0,8.5,4455.0
tt0118276,6.0,8.0,9.1,4466.0
tt0118276,1.0,4.0,6.7,4941.0
tt0118276,2.0,11.0,7.4,4331.0
tt0118276,5.0,16.0,9.7,8560.0
tt0118276,2.0,8.0,7.6,4096.0
tt0118276,4.0,1.0,7.6,3921.0
tt0118276,5.0,22.0,9.5,5575.0
tt0118276,4.0,3.0,7.9,3708.0
tt0118276,1.0,2.0,7.7,5205.0
tt0118276,4.0,13.0,7.3,3312.0
tt0118276,4.0,7.0,7.9,3265.0
tt0118276,7.0,13.0,7.2,2661.0
tt0118276,1.0,6.0,7.2,4877.0
tt0118276,3.0,20.0,8.7,4232.0
tt0118276,1.0,9.0,7.5,4728.0
tt0118276,5.0,3.0,8.0,3446.0
tt0118276,5.0,21.0,7.9,3026.0
tt0118276,3.0,9.0,9.1,5154.0
tt0118276,4.0,20.0,7.9,3547.0
tt0118276,3.0,13.0,8.6,4804.0
tt0118276,4.0,15.0,8.4,3825.0
tt0118276,7.0,20.0,8.3,3062.0
tt0118276,5.0,19.0,8.1,3039.0
tt0118276,5.0,11.0,7.5,3178.0
tt0118276,6.0,21.0,8.7,3203.0
tt0118276,6.0,20.0,8.8,3351.0
tt0118276,2.0,9.0,8.1,4207.0
tt0118276,2.0,10.0,8.4,4269.0
tt0118276,2.0,1.0,8.0,4598.0
tt0118276,4.0,18.0,6.3,3867.0
tt0118276,4.0,16.0,8.9,4191.0
tt0118276,4.0,6.0,7.9,3756.0
tt0118276,1.0,3.0,7.5,5152.0
tt0118276,6.0,10.0,7.6,2943.0
tt0247082,1.0,18.0,7.7,986.0
tt0247082,5.0,19.0,8.3,881.0
tt0247082,3.0,4.0,7.7,938.0
tt0247082,3.0,19.0,8.0,869.0
tt0247082,3.0,5.0,7.8,927.0
tt0247082,4.0,8.0,7.7,852.0
tt0247082,4.0,2.0,8.0,921.0
tt0247082,2.0,6.0,7.5,1007.0
tt0247082,2.0,21.0,8.0,958.0
tt0247082,2.0,9.0,8.1,980.0
tt0247082,1.0,8.0,8.1,1163.0
tt0247082,4.0,1.0,8.0,926.0
tt0247082,4.0,19.0,7.6,810.0
tt0247082,4.0,18.0,8.0,865.0
tt0247082,5.0,16.0,7.4,810.0
tt0247082,6.0,3.0,7.6,828.0
tt0247082,1.0,7.0,8.7,1481.0
tt0247082,3.0,9.0,8.0,907.0
tt0247082,4.0,23.0,8.4,933.0
tt0247082,6.0,1.0,7.5,816.0
tt0247082,1.0,13.0,8.1,1091.0
tt0247082,6.0,7.0,8.3,911.0
tt0247082,6.0,8.0,8.5,940.0
tt0247082,2.0,4.0,7.6,964.0
tt0247082,2.0,15.0,7.8,948.0
tt0247082,2.0,1.0,7.5,1007.0
tt0247082,4.0,12.0,8.2,980.0
tt0247082,2.0,7.0,7.9,994.0
tt0247082,2.0,20.0,7.4,967.0
tt0247082,5.0,8.0,7.8,936.0
tt0247082,2.0,2.0,8.1,1030.0
tt0247082,2.0,18.0,7.9,962.0
tt0247082,4.0,10.0,7.7,832.0
tt0247082,5.0,21.0,7.9,857.0
tt0247082,5.0,17.0,7.9,861.0
tt0247082,1.0,2.0,7.8,1360.0
tt0247082,3.0,17.0,7.9,878.0
tt0247082,1.0,3.0,7.9,1245.0
tt0247082,2.0,22.0,7.9,1179.0
tt0247082,5.0,4.0,7.3,838.0
tt0247082,6.0,12.0,7.3,791.0
tt0247082,4.0,20.0,7.4,797.0
tt0247082,6.0,9.0,7.4,801.0
tt0247082,5.0,2.0,8.0,864.0
tt0247082,4.0,15.0,7.6,848.0
tt0247082,4.0,11.0,7.6,853.0
tt0247082,2.0,10.0,7.7,937.0
tt0247082,1.0,22.0,7.6,992.0
tt0247082,1.0,17.0,7.7,1022.0
tt0247082,1.0,12.0,7.6,1051.0
tt0247082,4.0,4.0,7.6,856.0
tt0247082,2.0,17.0,7.6,941.0
tt0247082,3.0,7.0,7.6,880.0
tt0247082,3.0,21.0,7.3,821.0
tt0247082,5.0,7.0,7.6,844.0
tt0247082,1.0,5.0,7.8,1202.0
tt0247082,4.0,5.0,7.6,978.0
tt0247082,1.0,19.0,8.1,1051.0
tt0247082,4.0,16.0,7.3,817.0
tt0247082,3.0,12.0,7.6,890.0
tt0247082,5.0,24.0,8.5,3230.0
tt0247082,5.0,25.0,8.6,2892.0
tt0247082,4.0,9.0,7.6,842.0
tt0247082,6.0,5.0,8.8,1194.0
tt0247082,5.0,3.0,7.7,853.0
tt0247082,3.0,10.0,7.4,873.0
tt0247082,5.0,20.0,7.7,840.0
tt0247082,4.0,3.0,8.0,889.0
tt0247082,1.0,11.0,7.9,1081.0
tt0247082,5.0,23.0,8.1,844.0
tt0247082,2.0,13.0,8.5,1071.0
tt0247082,3.0,23.0,8.3,914.0
tt0247082,4.0,7.0,8.2,884.0
tt0247082,4.0,6.0,8.4,1002.0
tt0247082,1.0,21.0,7.9,1066.0
tt0247082,5.0,15.0,7.6,869.0
tt0247082,6.0,13.0,8.1,936.0
tt0247082,3.0,15.0,8.6,1107.0
tt0247082,3.0,20.0,7.5,867.0
tt0247082,3.0,3.0,7.8,930.0
tt0247082,3.0,16.0,7.4,845.0
tt0247082,5.0,9.0,7.9,828.0
tt0247082,5.0,13.0,7.7,849.0
tt0247082,5.0,10.0,7.8,836.0
tt0247082,4.0,22.0,7.6,787.0
tt0247082,3.0,14.0,7.8,891.0
tt0247082,2.0,11.0,7.8,941.0
tt0247082,2.0,3.0,7.5,967.0
tt0247082,4.0,14.0,7.7,848.0
tt0247082,1.0,1.0,7.9,1714.0
tt0247082,6.0,15.0,8.3,979.0
tt0247082,3.0,22.0,8.0,903.0
tt0247082,1.0,4.0,7.7,1187.0
tt0247082,3.0,18.0,7.3,847.0
tt0247082,2.0,16.0,7.4,957.0
tt0247082,3.0,13.0,7.7,866.0
tt0247082,3.0,11.0,7.4,867.0
tt0247082,3.0,1.0,7.5,968.0
tt0247082,6.0,2.0,7.3,814.0
tt0247082,2.0,5.0,7.8,969.0
tt0247082,6.0,6.0,7.6,821.0
tt0247082,1.0,10.0,7.5,1078.0
tt0247082,6.0,4.0,7.7,837.0
tt0247082,2.0,8.0,8.2,1105.0
tt0247082,5.0,12.0,7.2,822.0
tt0247082,3.0,8.0,7.6,896.0
tt0247082,1.0,20.0,7.8,1029.0
tt0247082,5.0,18.0,8.0,816.0
tt0247082,2.0,19.0,8.3,1108.0
tt0247082,6.0,10.0,8.1,839.0
tt0247082,4.0,13.0,7.6,851.0
tt0247082,5.0,5.0,7.6,859.0
tt0247082,1.0,15.0,7.6,1010.0
tt0247082,3.0,2.0,8.4,1029.0
tt0247082,3.0,6.0,8.0,937.0
tt0247082,2.0,14.0,8.5,1064.0
tt0247082,2.0,23.0,8.0,986.0
tt0247082,1.0,23.0,8.3,1063.0
tt0247082,1.0,14.0,7.5,1005.0
tt0247082,1.0,16.0,7.6,1013.0
tt0247082,4.0,21.0,7.8,852.0
tt0247082,5.0,14.0,7.4,820.0
tt0247082,1.0,9.0,8.2,1192.0
tt0247082,5.0,1.0,7.9,891.0
tt0247082,5.0,22.0,7.7,811.0
tt0247082,6.0,11.0,7.6,846.0
tt0247082,5.0,6.0,8.4,989.0
tt0247082,1.0,6.0,7.7,1168.0
tt0247082,5.0,11.0,8.2,914.0
tt0247082,4.0,17.0,7.7,842.0
tt0247082,2.0,12.0,7.5,918.0
tt0319969,1.0,2.0,7.8,1004.0
tt0319969,2.0,2.0,7.9,675.0
tt0319969,1.0,5.0,8.0,925.0
tt0319969,1.0,4.0,7.7,908.0
tt0319969,2.0,10.0,8.3,620.0
tt0319969,2.0,5.0,8.1,645.0
tt0319969,2.0,7.0,8.5,634.0
tt0319969,1.0,11.0,7.9,765.0
